n1,n2,n3,n4,n5,n6,v,pattr,alpha,nt,mu,ns,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,pls1,pls2,pls3,pls4,pls5,pls6,weighting,Score
7.703778905,7.319654172,7.279175812,7.052991606,6.545724399,7.229800352,0.805194725,0.737492766,0.503353026,1.027918967,-4.53401854,5.341250171,-0.580244003,0.364699161,0.118013148,-0.106313925,-0.246111079,0.141355997,0.180498118,0.498320681,0.020495341,0.170631755,0.201643424,0.839415775,-0.075455862,-0.075444755,0.129504499,-0.04475327,0.107587806,0.182217042,-0.096200632,-0.005710981,0.519979066,-0.393754657,0.187598686,0.011254332,-0.13182315,0.220612113,-0.010524101,6.95E-04,0.055563679,-0.002780141,-1.278478829,0.124070832,-0.012366177,-0.008891152,-0.203048435,0.352533381,0.079274165,0.100176749,-0.16252588,0.008179916,-1.353714317,-1.441912176,0.049427064,0.460982549,0.104605355,0.12563583,-0.314771148,0.449210794,-0.148360545,-0.005955318,1.567701551,0.278725746,0.175601799,-0.096910129,0.17158941,0.236873265,0.210829396,-0.141171927,-0.017346495,-0.047525182,-0.923113108,-0.228755319,0.442818657,0.184676919,-0.175283401,1.032257316,7.53E-04,1.493633212
7.219317044,6.468878768,7.410731627,6.222364469,6.054097722,7.269070078,0.668304695,0.688855939,0.091656811,2.558648519,-3.991655195,5.982380449,-0.186760532,0.49115174,-0.024209841,-0.070447661,0.001713563,0.23106928,0.080221084,-0.086660629,-0.069883027,0.001749723,0.268048005,-0.149573276,0.005788452,0.088427251,0.305715132,-0.229632329,0.171202138,0.037895606,-0.058644624,0.003097722,0.39636883,0.180219538,0.098678772,-0.037890801,0.130188293,0.083590637,0.056901974,-0.287599867,0.022540709,-0.039085377,-1.145588112,0.189143412,0.13583103,-0.049433119,-0.111609127,0.373662992,0.12665198,-0.170132899,-0.143178473,-0.079457626,0.333419371,-0.524370262,0.100088021,0.102084469,0.190752757,0.089063102,-0.030921745,-0.291590062,-0.005579744,-0.057879879,1.13795481,0.660086228,0.324429191,0.042734989,0.677931948,0.00447611,0.163445337,-0.729619843,0.054314631,-0.171395171,0.803442372,0.84665738,0.640605625,0.075475128,1.194692567,0.552229793,7.08E-04,1.8736778
7.997119123,6.314524681,7.215548544,7.453269886,6.213336084,6.786881772,1.522145111,0.364782011,0.494567668,1.022455945,-3.7078145,5.644669593,0.758446314,1.376948508,-0.200580606,-0.452548678,-0.115072523,0.205515839,0.316530721,0.342871702,-0.049663872,0.213218735,0.424756121,-0.578581683,-0.122254608,0.034131391,-0.240855316,0.197662768,0.045564261,0.568604924,-0.148190304,0.084238189,1.359433762,-0.449965988,0.345602451,-0.057571609,-0.195526394,0.224913545,-0.057269705,0.011213759,0.143165177,-0.04134032,-1.37052194,1.050289218,-0.190855782,-0.13204519,0.084670659,0.287129281,0.270554742,-0.155010721,-0.246051573,0.029828579,-1.632320837,-0.685016761,0.093970341,0.369041161,0.676428681,-0.615875196,0.107392949,-0.29122777,-0.056278884,-0.010902752,0.856399184,0.283775323,0.511226528,0.113065066,0.852287595,-0.291818236,0.342326735,-0.740678899,0.078208991,-0.165044468,0.396192605,0.997448617,0.437108323,-0.125927859,1.061932702,0.007528,0.001267146,1.576880328
7.965915477,6.800703624,6.769241554,6.937863131,6.106910588,6.274876437,-2.783374214,0.358388117,0.48707616,1.020837854,-3.905850912,5.985857683,-0.346643459,1.00546852,0.030319812,-0.352497665,-0.350125463,0.304675469,0.139763926,0.359186257,0.024230882,0.16003775,-0.369089914,-0.044120813,-0.262238262,0.036730688,-0.0659735,-0.023070588,0.134682366,0.469537773,-0.182050311,0.096092724,0.449047976,-0.566690025,0.026676709,-0.010901898,-0.27775016,0.317965435,0.077272154,0.270634085,-0.05023804,0.066974753,-1.698396377,0.152084729,0.031475157,-0.067817251,-0.093093964,0.201983031,0.279925581,-0.086392847,-0.150185279,0.041024965,-1.148953725,-0.833131397,-0.007515446,0.31180447,0.447221622,-0.253186066,0.068909379,-0.157340369,-0.082444724,0.02618676,1.788379376,-0.516701824,0.207263635,0.148922488,0.275783627,0.051170102,0.030042532,0.120739152,0.03103214,-0.034037146,-1.325656124,-0.803090811,0.025981605,0.066240831,-0.063937839,0.599537384,0.001054162,1.664606567
7.154338813,6.910638629,7.446198287,6.549188809,7.291709864,6.194527314,0.53118475,0.631476608,0.120944217,2.582154573,-3.698111072,5.897514923,-0.63334018,0.635544721,-0.019503766,-0.095132613,0.017432912,0.206965752,0.171156441,-0.079940398,-0.09347729,0.039247916,-0.045718229,0.696511403,0.003646295,-0.011637241,0.539609418,-0.434932233,0.317110341,-0.247319848,0.005627588,0.03393458,0.105533945,-0.032258977,0.387601229,-0.083652276,0.005385433,0.098269775,0.272947959,-0.07784174,0.057232261,-8.48E-04,-0.920604667,-0.220621377,0.070497824,-0.044614038,-0.13126012,0.313251481,0.209797827,-0.090921916,-0.115988971,0.019474827,-1.370103869,0.23981119,0.027674989,0.127494727,0.098020601,-0.076437858,-0.038589958,0.019651697,-0.068204615,-0.065546632,2.579359369,-0.763595581,0.349102057,0.031479609,0.236543035,0.08782489,0.036377823,-0.107907733,0.070307644,-0.109735682,-0.284873632,0.555391379,0.819018629,-0.076061832,0.765731279,0.194941808,4.69E-04,1.300206209
6.191330363,6.293767012,6.14561421,6.687897464,6.418889704,6.79373434,-4.004063604,0.978663659,0.076471986,3.545320554,-4.319676098,6.184046761,0.300470868,0.521880921,0.094003565,-0.126506318,-0.086619892,0.21177046,0.018324564,0.022775653,-0.030004169,-0.047406569,-0.19322108,-0.133818291,0.231855771,0.094087211,0.276121446,-0.154893759,0.079589275,-0.18598792,0.003723706,-0.097482282,1.102230188,-1.304050802,0.154958123,0.084713332,0.034370422,-0.028080908,0.126923165,-0.034698958,0.074658154,0.064003551,-1.563977149,0.045030659,0.097936537,0.052425475,0.230516224,0.078191525,0.216838445,-0.514443178,-0.113664296,-0.058455277,-0.386021447,0.537034359,-0.092382226,0.156709002,0.524822232,-0.229064677,0.040221802,-0.361630719,-0.017454266,-0.032460409,0.871485909,0.05555833,0.31928193,0.120605804,0.588943126,-0.123530315,0.153640733,-0.530337842,0.059723491,-0.122204793,0.130967289,-0.278364824,0.8056537,0.382034507,1.568153558,-0.245607674,0.009531961,1.846373842
7.24743985,7.476187901,6.486612042,6.634398817,6.689490264,6.48716185,-1.058655209,0.551175817,0.469708862,1.126507272,-4.259396078,6.092936091,0.059586836,1.223091678,-0.009394963,-0.303519216,-0.0687041,0.301890926,0.20869505,0.091559493,-0.044295559,0.093230804,-1.389642135,0.533717376,0.021850258,0.0205123,0.353789625,-0.440060695,0.366707203,0.005914262,-0.156936894,-0.022188633,1.46287135,-0.816142122,0.497565449,0.0356143,-0.231467244,0.311941075,-0.090970905,0.138684766,0.129630893,-0.081071119,-1.606644109,-0.657981369,-0.133358708,0.146587395,-0.347836793,0.308879537,-0.109217139,0.372172217,-0.20107152,0.032418457,-0.536017905,0.376330789,-0.219482136,0.131535832,0.219772349,0.023982565,0.085222858,0.093370832,-0.145941268,0.051066823,2.122426679,0.559743587,0.283643845,-0.061916956,0.561509995,-0.087751615,0.210330967,-0.453395783,0.089647973,-0.126582473,0.112580716,1.218759938,0.440823745,-0.031186346,0.487063832,0.418881792,6.29E-04,1.451220692
7.065484287,7.391465997,6.185319305,7.466486955,6.018638409,7.847291535,0.225675489,0.90729879,0.474195942,1.032110618,-4.911690113,5.856183314,0.205225845,0.135209741,0.292992363,-0.081232313,-0.224412605,0.252922514,-0.041873793,0.104966731,-0.002330663,-0.095555983,-0.293556879,0.445674638,0.018491491,-0.059423157,-0.114792647,0.072734212,0.122277813,0.418910831,-0.110523365,0.012124362,1.131344522,-1.904895212,0.290882692,0.132639896,0.022977898,0.016932874,0.104250413,-0.021020314,0.103356696,0.068895744,-0.6065654,0.184876755,0.120915927,-0.062255287,-0.237396233,0.30513445,0.042827336,0.147981951,-0.112198914,-0.053011715,-0.334104394,-0.995453853,0.096362483,0.25192491,0.255771272,-0.156540325,0.078655846,0.241846474,-0.017410994,0.086007877,0.265149154,1.403337238,0.292698359,-0.178472081,0.486839711,0.062077078,0.255753377,-0.497788005,-0.011433421,-0.13332039,0.367492847,-0.731250693,1.112343315,0.003181967,0.188987395,0.553260803,0.001522534,1.499636655
6.024282454,6.459959616,6.960417037,6.396640414,6.734012216,7.16140273,-2.830412983,0.578038752,0.478894485,1.150555706,-4.075664318,5.485619069,0.386773083,-1.087889245,0.009338343,0.117216965,-0.297084919,0.325461079,-0.182392922,0.372940315,-0.123558382,-0.035494414,-0.096991086,0.598957789,-0.096392179,-0.016102748,0.152132268,-0.039859946,0.088982232,0.052543018,-0.08892247,4.85E-04,0.840024291,-0.075628803,0.386660594,-0.064174024,-0.085400252,0.196167006,-0.013411452,-0.105753138,0.132200421,-0.069645727,-0.773413491,0.703516179,-0.283684134,-0.133576518,-0.094174171,0.355628873,0.242678024,0.136090403,-0.268391443,0.078543856,-0.594694344,0.670176076,0.204200666,0.084148203,0.501362125,-0.282707039,0.275417752,-0.191759884,0.04247673,0.016436743,0.88391233,0.502001004,0.103928664,0.010787949,0.406543388,0.00584855,0.101646991,-0.308776268,0.011259075,-0.067036318,0.645610783,1.311132998,0.324051954,-0.001700172,0.58337844,0.560538522,6.40E-04,1.701596139
6.279192393,6.396074854,6.526427042,7.702637167,7.019339977,6.673993538,0.437814943,0.604144719,0.324054528,1.378576622,-4.237232019,6.121299519,-0.401767135,-0.161288109,0.104324307,0.078813982,0.139920477,0.135982998,0.108793411,-0.254448088,-0.094806388,-0.065487905,1.284370191,-0.432621855,-0.007090705,-0.058239149,-0.055890487,-0.262171788,0.134076008,0.529427264,0.032775731,0.109566837,0.447105297,-0.781418765,0.255048338,0.084361796,0.007808745,0.063597949,0.1696661,0.026267154,0.048788323,0.04905553,-2.350816916,1.132521752,-0.144224741,-0.154785345,0.078317902,0.121730387,0.3495716,-0.110630079,-0.258486233,0.042789575,-0.250894989,-0.068985964,0.050433527,-0.040337646,0.086677156,-0.20027141,0.337759735,0.184862228,0.03225213,0.147704385,1.455548669,0.100384889,0.315860111,0.041619272,0.405348792,0.108820978,0.118271793,-0.400980629,0.057098065,-0.117416498,0.183545117,-0.211408052,0.574350837,-0.048567089,0.662182585,-0.032310886,7.26E-04,0.922035568
5.995640571,6.18739119,7.312192207,6.46380036,7.368740929,6.778824873,-1.896141931,0.368315624,0.362314217,1.30904651,-3.269827695,5.199196948,0.29210879,-0.250646838,0.223645964,0.002361632,-0.11316661,0.281527636,-0.045148268,-0.08439407,-0.033280224,-0.113413283,-0.221020229,0.130432543,-0.195858904,0.043847158,0.063982431,-0.034321195,0.040073174,0.132413442,-0.117996792,0.024019911,1.381999579,0.08004683,0.098277211,-0.184575172,-0.161333884,0.31147184,0.158155689,0.097967961,0.0117211,0.065634668,-1.381697427,0.092874853,-0.073305243,0.028712047,0.043264793,0.048635124,0.240106467,0.043217366,-0.142384136,0.080712894,-1.142417799,0.656311447,0.090595249,0.108257915,0.214795239,-0.1075915,0.09919731,0.146464517,-0.041500126,0.004148255,1.944093755,0.074760272,0.494155726,-0.115240314,0.37623842,-0.072694138,0.28725131,-0.386849595,0.189200544,-0.068886075,0.873066669,0.783779106,0.637510003,-0.116636734,0.423780388,0.427027767,9.68E-04,1.469190511
7.425839474,7.613462919,7.129510695,6.092937307,6.044116042,6.812173802,0.209565216,0.336944846,0.507163099,1.140609205,-3.575479092,5.607438744,-0.576556157,0.273444326,0.022087389,-0.006157851,-0.064150454,0.212752965,0.022220082,-0.010732708,-0.084631364,-0.017154276,-0.49789191,0.834449077,-0.263356399,-0.139848965,-0.040380952,0.034630899,0.249478279,0.434951539,-0.208159714,0.094408375,1.180591534,0.456369415,0.190950044,-0.207713061,-0.109699968,0.205011545,0.086400624,0.144883928,0.048132463,0.011895597,-1.403640159,-0.958097201,-0.010119005,0.230135377,-0.186206,0.250874214,-0.111250295,0.353420294,-0.172495785,0.023370554,-1.492103797,-1.398209963,0.318693982,0.334148903,0.497133235,-0.236107736,0.119332952,-0.094798811,-0.084026699,-0.01307861,1.521060283,-0.252875264,0.330071518,0.042161197,0.077919018,0.187233462,-0.033091471,0.02124354,0.080502219,-0.080173277,-1.268540206,-1.044919611,0.588327529,0.2527256,0.174614879,0.65439535,0.001014552,1.889384659
6.246960099,5.996491213,7.358259114,6.316958428,6.259461392,6.425655031,-1.917037509,0.644045525,0.521267585,0.944356032,-4.101311589,5.551341661,-0.636076177,0.043839475,0.097753862,0.004537274,-0.033347239,0.062135888,0.131487592,0.051576432,-0.035687337,0.041044404,-0.248419668,-1.031143726,-0.060343829,0.136333623,-0.279425803,0.125614506,-0.136015574,0.594924559,-0.121669485,0.041172994,-0.263512515,0.098157572,0.329901402,-0.176395868,-0.333870055,0.171826652,0.07309594,0.27319146,0.049243175,-0.031677476,-1.051571586,-0.008560445,0.071922569,-0.032984007,-0.338756232,0.381802984,0.045319256,0.298714862,-0.14967266,-0.006088654,-0.543670102,0.646910405,-0.106136445,0.023084299,0.459691123,-0.407917796,0.240144985,-0.18605481,-0.006090319,0.049671776,1.580907328,-0.3733099,0.583681282,0.07678247,0.05724413,0.302542664,-0.006233517,0.060092104,0.107535003,-0.11640746,-1.162342719,-0.62410662,0.916778841,0.031357792,-0.468464077,0.636004898,9.94E-04,1.790524294
7.723504838,6.124937535,6.84499478,7.246044362,6.524446465,6.243555277,-0.606556327,0.769925465,0.117711905,2.667063805,-4.090698095,5.347717425,-0.693074541,0.550428919,0.414427466,-0.12493081,-0.171348401,0.26515118,0.041404499,-0.057858719,0.002943676,-0.118467271,0.119925785,0.004704002,-0.022077104,-0.005907713,0.187457366,-0.130517431,0.135085316,-0.145256036,-0.02160836,-0.00151771,0.497859882,-0.487560871,0.321955322,0.041235185,0.122166459,-0.034781315,0.139532949,-0.221178901,0.112216772,-0.013288131,-2.01219773,0.745921158,0.130788775,-0.070812426,-0.095249026,0.261151187,0.127646207,-0.038893146,-0.165008757,-0.080781441,-1.109972651,0.202343504,0.236154632,0.192883208,0.564077254,-0.285546457,0.222636991,-0.416659838,0.019426925,-0.038238751,2.307398167,-0.393729193,0.349069644,0.045938882,0.156948904,0.134788215,0.001625023,0.076701301,0.067653425,-0.084655475,-0.890061088,0.622107519,1.430318736,0.078406326,0.764052555,0.210245379,8.19E-04,1.9644758
7.235580565,6.335602427,6.248678267,6.629295552,6.993618426,6.589724631,1.755931263,0.631734766,0.315626253,1.566957135,-3.519882417,5.258548786,-0.287063399,1.15815979,-0.227533389,-0.267756362,0.113390443,0.068444851,0.346803386,0.053422008,-0.103319249,0.154851052,0.351832823,-0.466787864,-0.371895156,0.026847717,-0.159186416,-0.042662953,0.198960283,0.807655747,-0.164780426,0.225545606,1.032323611,-1.84459121,0.158169628,0.288166407,-0.090179258,0.263887702,-0.29199077,0.165417686,0.004181694,-0.034037669,-1.992378045,0.84430256,-0.398414973,-0.091811777,-0.039974167,0.174039808,0.23805221,0.159153614,-0.303503068,0.110129284,-0.18756495,1.238959854,-0.084826704,0.011419632,0.424304552,-0.168819362,0.043677592,-0.14170413,-0.027835108,-0.021563671,1.398190382,-0.044930842,0.080079803,0.038661634,0.229423006,0.02212684,-0.030568245,-0.12594268,0.060693014,-0.044503596,0.315340422,0.885112289,-0.844420791,0.005527252,0.47777816,0.317016886,6.70E-04,1.387339917
6.775635869,6.750241134,6.500019708,6.857507313,6.154687486,6.020653114,1.362799165,0.992411278,0.226794331,2.111512994,-3.744566339,5.631293198,-0.524463311,-0.176854802,-0.046490457,0.004064772,-0.144602615,0.066230129,0.17957495,0.343498025,-0.06800814,0.142884375,-0.485117917,0.717151953,-0.33768159,-0.142772674,-0.097378541,0.006941027,0.182940432,0.438121414,-0.188112739,0.118822945,0.540693613,-0.283927452,0.347136374,0.051628802,0.040016704,0.249592783,0.046636079,-0.218739611,0.038581199,-0.093681853,-1.595612593,1.162118366,-0.004527165,-0.21745357,-0.144762131,0.206732032,0.122088454,0.108236483,-0.129120791,-0.002088738,-0.408150634,0.107418767,-0.061774596,0.099430981,0.207485386,-0.081278545,0.126346334,0.034102849,-0.045594464,0.061231419,0.971800761,-1.026891843,0.341737909,0.167954908,0.41253858,-0.065947507,0.229425876,-0.169311689,-0.006153787,-0.043909931,-1.500850082,0.499014989,0.238400476,-0.037146782,0.273297382,0.382269919,0.00100738,1.667514122
6.63007155,6.863812863,6.888388939,7.203177308,6.04883915,7.671886797,-3.314454184,0.75993937,0.500503792,1.058916186,-4.5378437,5.593770205,0.131164105,-0.515995355,0.107036898,0.132535767,-0.075033005,0.204609268,-0.164335372,0.071829492,-0.057607696,-0.084589797,-0.699928261,-0.13226512,-0.165484343,0.155080026,0.036895225,-0.009947811,0.004073515,0.295353695,-0.179062134,0.004353463,1.442608668,-0.141426384,0.18276813,-0.041398714,0.023371321,0.145854022,0.058210664,-0.041577744,0.074250877,-0.002074084,-2.035702975,0.249046811,-0.172836863,-0.009016605,-0.170520248,0.242849845,0.165692159,0.136903855,-0.242737749,0.049651801,-0.44319097,-0.262166167,0.077590891,0.156035796,0.425316016,-0.163574504,0.124411569,-0.395041183,0.006984611,-0.020728264,1.488128859,0.952461682,0.532474639,-0.225065423,0.125395413,0.276212631,0.242394285,-0.001502019,0.070777985,-0.094835937,-0.116920575,0.149655466,0.561549353,0.168170846,0.365424723,0.696003452,9.32E-04,0.998820465
7.378956478,6.99448793,7.624643634,7.594544764,6.976617314,6.766686611,-4.139554499,0.373930808,0.330785765,1.333379494,-3.982236664,5.729367138,-0.52701213,0.099473428,0.211089674,0.040645973,-0.052630886,0.237840279,-0.018129113,-0.090838136,-0.044970845,-0.078520856,-0.043140423,-0.098090186,-0.24519029,0.061684826,-0.065889844,0.102859325,0.076725506,0.406288457,-0.163235367,0.099169333,1.056493358,-0.268108964,0.31061852,-0.147199558,-0.333998717,0.29329344,0.051087777,0.218741048,0.084310897,-0.001376798,-1.433802431,0.870289242,0.007402243,-0.198972115,-0.136611037,0.292165045,0.186532429,-0.076071768,-0.121089373,0.013435933,-0.808914953,0.914531903,-0.071176058,0.016402605,0.305142771,-0.043509555,0.129129,-0.193164222,-0.074922737,-0.005269716,1.392189817,-0.021852144,0.59795792,0.036087229,0.645991074,-0.118042004,0.295654655,-0.701499057,0.162258479,-0.144931812,-0.364186762,1.496243279,0.810702009,-0.19135104,0.362003361,0.76460653,7.38E-04,1.944453264
7.236894289,6.524626066,6.860260527,7.833595645,6.624843474,6.072729034,-0.886024615,0.487102367,0.132006396,2.405407455,-3.830198897,5.455278368,0.070426069,0.506578364,-0.042538501,-0.091604698,-0.013668925,0.24516832,0.070052156,-0.059780495,-0.07737961,-0.004774895,0.785573826,-0.182916868,0.12047967,0.014736883,0.175946315,-0.118698291,0.093252487,-0.019957426,0.023765572,-0.026853708,0.708696672,-0.24512106,0.411568919,0.081586183,0.473022395,-0.242895911,0.269727641,-0.457735304,0.110642238,-0.065185007,-2.028008192,0.668049492,0.026216545,0.010151003,0.027140594,0.260394774,0.134748979,-0.138543084,-0.229688375,-0.08496533,-1.726291507,-0.101859695,0.007121977,0.186090062,0.390186456,-0.259226451,0.270588284,-0.218831021,-0.141685558,-0.006023566,1.634808018,-0.699729564,0.377531172,0.152814488,0.413892759,0.188553958,-0.063002931,-0.531875082,0.038512419,-0.205623174,-0.554795115,-0.054999332,0.900379782,0.35377392,1.466519594,0.073296398,6.40E-04,1.844644781
6.400682992,6.111789659,6.116357835,7.594951995,6.837774358,7.90859486,-0.743496181,0.407856235,0.176332667,2.056677212,-3.457315413,5.282983081,0.090939389,-0.284534611,0.12131843,0.11687951,0.104599829,0.092781988,-0.008076009,-0.037655318,-0.056014838,-0.069828918,0.181800141,-0.596429155,-0.009896305,0.021486017,-0.112430146,0.177935565,0.055141375,0.151000578,-0.09241961,0.017344319,1.146721014,-1.304537623,0.388172491,0.187321054,0.117725776,0.254778602,-0.096175113,-0.38583602,0.095804629,-0.109054207,-1.907694752,0.25410751,-0.025671805,0.028178833,0.054753906,0.255755131,0.198552313,-0.299742936,-0.207033461,-0.027034757,-0.480558245,0.519047454,0.098061668,0.109464193,0.34554254,0.003220444,0.085767722,-0.249689801,-0.056863645,-0.082625193,0.996289841,0.711673054,0.31301082,-0.07314934,0.399844495,0.053240241,0.262526326,-0.260357273,0.03335711,-0.070620256,0.027497388,-0.700673371,0.8849953,0.390180268,0.910036399,0.837711971,0.001910827,1.719617456
6.290148475,6.271270643,6.280954908,6.807962094,6.42565761,6.214144754,-1.344422484,0.781222926,0.329589628,1.426435265,-4.227483602,5.792389152,0.949286199,-0.104259272,-0.052654308,-0.13285379,-0.331981101,0.304828176,0.028675802,0.330624231,-0.076874965,0.045274172,-0.533788366,-0.640855146,-0.007370056,0.156606329,0.107215315,-0.030643781,0.040305994,0.050263097,-0.099000222,0.002863909,0.506724158,-0.369658208,0.291497676,0.070665006,-0.013075022,0.227446868,8.97E-04,-0.107983988,0.056533345,-0.047676792,-1.205811956,1.256109216,0.111567353,-0.25637041,-0.113099219,0.334317704,0.23395221,0.044878821,-0.12179768,0.009704944,-1.078840313,0.648045038,0.09645774,0.002638872,0.109525808,-0.021548971,0.075496347,-0.056467267,-0.021324107,-0.036472795,1.655684487,0.283587543,0.33599141,-0.039386639,0.318030043,0.053073256,0.133849883,-0.230731711,0.117814318,-0.067838197,0.293254209,1.07296917,0.775489815,-0.198700633,0.076615826,0.867473251,7.17E-04,1.623732457
6.234030044,6.015295464,7.27276707,6.158303107,6.400315777,6.303242295,0.975473163,0.736788546,0.471959535,1.228948071,-4.125498938,5.949137294,0.972191486,0.030066343,0.054682911,-0.03780544,-0.266824778,0.27592985,-0.04032881,0.517369929,-0.118945282,-0.013709061,0.006283996,-1.073583495,0.10544661,0.150087454,0.140270841,-0.231842254,0.149473346,0.265988981,-0.022057169,0.073978341,1.018706197,0.908072629,0.043715973,-0.36140235,-0.176040788,0.021684631,-0.010411915,0.387935219,0.084309782,0.057134914,0.050581185,0.250557757,0.036804888,-0.101250032,-0.095497265,0.213834402,0.09726015,0.004669271,-0.09435693,-0.022369885,-1.194063936,0.318757293,-0.079763985,0.111924717,0.264004667,-0.252461512,0.03905947,-0.131338463,-0.032218281,-0.008713693,0.743485745,-0.118649719,0.347193894,0.141616788,0.408814371,0.032292195,0.142643667,-0.257733193,0.00995351,-0.102778176,1.597184672,0.315220807,0.50808029,-0.096828863,0.274727049,0.059437312,0.001523595,1.731153427
6.855189432,7.691605194,6.049592244,6.826327154,6.79580617,6.636332861,-0.625039896,0.659573849,0.222077052,1.815580617,-4.011918832,5.722966168,-0.056540408,0.167905686,-0.019864164,-0.078447565,-0.150554333,0.174565272,0.097988932,0.192690664,-0.040727104,0.069545829,-1.782809684,0.446591683,0.15679366,-0.172097895,-0.182903902,-0.440182044,0.258727841,0.540917903,-0.088102649,-0.038111287,1.25766642,-1.579765706,0.341738327,0.161441494,0.070182569,0.053177841,0.034401936,-0.057202409,0.100731672,-0.006067203,-1.35108554,0.572988493,0.103542826,-0.178907778,-0.411181413,0.433544358,0.172609927,0.397976299,-0.133403925,0.062054551,-1.393435221,0.676336491,0.001305203,0.185876738,0.544950264,-0.124928087,0.151263847,-0.458304999,-0.101353895,-0.060813899,1.883015652,0.433549705,0.503820331,-0.05421148,0.31609374,0.129164178,0.055828874,-0.333550651,0.122585359,-0.18391239,-1.443188781,0.717606353,1.087336183,-0.136346487,0.186586924,0.225341518,4.76E-04,1.970846659
7.109981896,7.168574347,6.752302598,6.155995576,6.51815839,7.472361991,1.183999086,0.465699868,0.159470194,1.938680001,-3.643851068,5.927705971,-0.685588451,0.731291995,-0.166886484,-0.190945385,0.094587122,-0.001875021,0.371752003,-0.034817361,-0.10482967,0.14168183,-0.337121756,0.444508678,-0.001651379,0.016978595,0.251333005,-0.154547706,0.241375824,0.044914915,-0.07417692,0.037567533,1.579309734,-0.988370046,0.366932115,0.027512892,-0.027754947,0.106667181,0.07656148,-0.048104919,0.141442781,-0.008468702,-1.784046883,-0.964369032,0.032892209,0.201278592,-0.005235286,0.170758325,0.015682313,-0.039132734,-0.209727731,-0.036011563,-0.436765228,-0.366093305,-0.094854559,0.180013306,0.013184354,0.061151262,-0.077076959,0.240919234,-0.063461858,0.053742469,1.502075831,0.521451944,0.34262665,-0.070385519,0.328425246,0.059754519,0.130558728,-0.260592719,0.111294175,-0.08113432,-0.162136753,-0.621579766,0.479058553,0.164452481,0.654539493,0.241908559,5.42E-04,1.075236322
6.972854323,7.811740402,7.26816159,7.489513581,7.135833039,7.565351048,0.393414142,0.841523943,0.315909879,1.359881866,-4.893341346,6.114657705,0.196422593,-0.534572879,0.004782877,-0.064480582,-0.294113979,0.369063172,0.118176309,0.17356924,-0.12838064,0.014437201,-0.897266485,0.490179699,-0.256645818,-0.071770794,-0.09368569,0.024610447,0.179245609,0.362666473,-0.206660098,0.072007259,1.998611948,-0.9060324,0.216406179,0.039470651,-0.335663582,0.331592693,-0.085496424,0.526663232,0.0450601,0.04764542,-1.724258731,-0.243452116,0.020858596,0.166719523,-0.077783902,0.285620436,-0.041357706,0.031063076,-0.206733979,-0.075487878,-0.507261113,0.421288207,-0.016614227,0.037867815,0.159684533,0.008929868,0.075318443,-0.08597528,-0.051541447,-0.01104029,0.825313407,-0.07795842,0.323939184,0.093787762,0.41968954,0.04867897,0.102129839,-0.478356759,0.026681274,-0.14894982,-0.10843838,-0.850547909,0.292726792,0.201594376,-0.22187308,1.068495585,7.68E-04,1.432630578
6.812450691,7.581488363,6.673420605,6.600984142,6.20307744,6.433195416,-1.502593528,0.533036576,0.229317874,1.868991961,-3.777582382,5.29728917,-0.239960592,0.153756736,0.146909346,-0.078989892,-0.261810094,0.268401361,-0.012190603,0.147621738,-0.010706453,-0.00182996,-1.112745839,-0.02265749,0.122300581,0.042323047,-0.083804586,-0.017165179,0.091279857,0.262180946,-0.101503159,-0.046570246,0.040672438,-0.278592372,0.248159815,0.136540893,0.1271518,0.082942539,-0.060081697,-0.258851993,0.032645285,-0.112074825,-0.794507978,0.109524733,-0.026269032,0.005192184,-0.198509391,0.283524823,0.003582937,0.221434252,-0.124951333,0.010044818,0.188139981,0.007923462,0.020443812,0.129319681,0.150456963,0.079459333,0.047346709,0.130950017,-0.068219573,0.021302013,2.585823214,0.248988527,0.331419764,-0.099077558,0.160321596,0.120774712,0.050529399,-0.021786742,0.062618815,-0.110806092,0.667421225,0.218943595,0.842964286,0.135308355,-0.106193712,0.817937588,5.60E-04,1.379341702
